book	id	star	time	likenum	body
傲慢与偏见	weinitadaya	allstar50	2010-07-28	1	我都快会背了！
傲慢与偏见	zardie	allstar50	2011-04-17	0	我人生里第一本能够打动我，不断阅读的小说。不管多少年都怀着爱情梦的我。
傲慢与偏见	2716551	allstar40	2009-05-18	0	Maturity is achieved through the loss of illusions.
傲慢与偏见	zcllcz	allstar40	2010-02-19	0	历尽这般曲折最终在一起的结局挺好,只是这曲折真的很逗儿~
傲慢与偏见	4060342	allstar50	2012-06-23	0	有趣的作者有趣的人
傲慢与偏见	2693901	allstar50	2013-07-07	0	越过爱情，看见春暖花开
傲慢与偏见	xiaobai719	allstar50	2012-12-08	0	小学4年级时读第一遍，到今天不知道看过多少次了。
傲慢与偏见	Zoe-Milan	allstar40	2008-06-27	0	读了那么多悲剧结果的小说，这次意外的圆满让吻欣喜，且并不落入俗套。
傲慢与偏见	3433935	allstar40	2009-02-07	0	喜欢伊丽莎白和老女人对话的那幕
傲慢与偏见	ningka	allstar40	2011-07-30	0	想写书评啊~~~
傲慢与偏见	3607478	allstar40	2010-04-22	0	一开始就喜欢达西~~~骄傲的~~~
傲慢与偏见	FreeMyMind	allstar30	2006-08-06	0	似乎更适合少女读？
傲慢与偏见	vividew	allstar40	2010-01-12	0	想當年寫的那個 英文書評 ……
傲慢与偏见	killme2008	allstar50	2009-05-06	0	很喜欢的一部小说，读过好几遍
傲慢与偏见	Fleetstreet	allstar50	2008-10-10	0	每个女人心中都有个达西吧
傲慢与偏见	46161222	allstar50	2015-02-19	0	很经典的小说
傲慢与偏见	e9cici	allstar50	2012-03-20	0	喜欢伊丽莎白的性格~超级喜欢，当做励志书来看，哈哈哈~
傲慢与偏见	Julymoss	allstar50	2008-08-17	0	达西
傲慢与偏见	2571757	allstar20	2011-02-01	0	仍旧固执己见：东洋的琐事描写比西洋更得我心。我翻阅的这个版本错字太多，摔书的冲动油然而生。
傲慢与偏见	yoursrose	none	2010-05-07	0	曾经的最爱
傲慢与偏见	3561627	allstar50	2009-01-31	0	总是看不够
傲慢与偏见	cumberbatch	none	2011-10-21	0	过早的接触世界名著，读不懂耽误了时间也耽误了书，长大后也再不会引起兴趣重新读。小时候名著都是硬着头皮读的，失去了太多阅读的乐趣。阅读和谈恋爱一样，一定要在适合的年纪做。
傲慢与偏见	Raymoonta	allstar50	2010-03-28	0	那固执的倔强，更固执的爱。
傲慢与偏见	tristasmile	none	2013-01-15	0	结尾太理想化太突兀。
傲慢与偏见	sfwitch	allstar40	2010-09-06	0	初中时读的，正好是这一版
傲慢与偏见	42692898	allstar50	2010-07-17	0	翻译的版本不同，良莠不齐，原著是很不错啦
傲慢与偏见	vanessa-love	allstar50	2011-04-07	0	这个版本我看过哈哈~
傲慢与偏见	wangqijin	allstar50	2009-11-30	0	这是名著里我最喜欢的啦~
傲慢与偏见	yellowcroaker	allstar50	2011-03-04	0	果断爱死达西了！！！！！！！！
傲慢与偏见	dorothiest	allstar50	2012-07-16	0	为了看电影用一个星期在床上打电筒看完的书!
傲慢与偏见	su_nian_jinshi	none	2010-03-20	0	这是我最爱的一部作品，看过很多版本的电影，都有不同的味道，以前觉得翻译过来的文字没有一些华丽的语言，但是奥斯丁对人物的刻画相当明显，将伊丽莎白与达西的性格鲜明的表现出来！
傲慢与偏见	DaphNeWill	allstar50	2010-10-16	0	最后沉溺进去的，都是当初厌恶的。
傲慢与偏见	3599424	allstar50	2013-01-14	0	其实我喜欢宾利先森哇。
傲慢与偏见	PandaHsu	allstar40	2011-03-04	0	翻译得不好
傲慢与偏见	luckyxiuxiu	allstar50	2013-03-15	0	又一遍
傲慢与偏见	arvin_1114	allstar50	2012-02-16	0	最最最最愛的所謂的世界名著，就是傲慢與偏見了。
傲慢与偏见	douchan	allstar50	2009-10-10	0	幽默。
傲慢与偏见	doraPmon	allstar50	2011-03-29	0	算是最喜欢一本名著了 看了三遍 电影都数不清多少遍了
傲慢与偏见	daimirror	allstar50	2012-05-18	0	最可怕的不是傲慢与偏见，日久见人心嘛，前提是这必须是一段长久的关系。可怕的是无知又自以为是。
傲慢与偏见	CandyBox	allstar50	2009-11-04	0	我准备挑战一把英文原著
傲慢与偏见	mikaholic	allstar40	2008-11-08	0	平常而戲虐
傲慢与偏见	breakawaylost	allstar40	2012-09-02	0	这摆在现在就是一部台湾偶像剧嘛   原来偶像剧早在那个时代流行了  我爱
傲慢与偏见	4872512	allstar50	2010-03-06	0	初中的时候读的，真是很向往
傲慢与偏见	yiqiu	allstar50	2007-09-21	0	谁会不喜欢亲爱的丽萃小姐的故事呢？
傲慢与偏见	ambyen	allstar50	2009-09-28	0	高中的时候同桌借给我的书,为此还写了一篇超长的读后感给语文老师.年轻,谈谈情说说爱就好.
傲慢与偏见	sybil	allstar50	2006-11-26	0	将现实与浪漫结合得最完美的作品，奥斯丁入门书
傲慢与偏见	2732813	allstar40	2011-03-16	0	名著还是要经常读的
傲慢与偏见	jane1992	allstar50	2011-06-26	1	是傲慢。又是偏见。什么蒙住了眼睛。是爱让彼此看清。
傲慢与偏见	a329444804	allstar30	2010-02-12	0	讲婚配的。。。
傲慢与偏见	4397440	allstar50	2010-01-31	0	很喜欢很喜欢～～·
傲慢与偏见	jiyidaixu	none	2012-01-10	0	很早读过，大概是上初中的时候吧，现在已经记不到是什么内容了，很想在读一次
傲慢与偏见	33326955	allstar50	2011-01-05	0	写社会风俗大过于爱情。
傲慢与偏见	2781232	allstar50	2010-08-10	0	My Fairy Tales.
傲慢与偏见	hyacinthwj	allstar50	2010-01-08	0	开开心心，简简单单
傲慢与偏见	esperanza.m.	none	2007-07-17	0	永远在一起　乐
傲慢与偏见	soloye	allstar30	2011-03-19	0	男男女女，老老少少，纷纷扰扰
傲慢与偏见	cayetana	none	2010-02-24	0	外国小说中最喜欢的其中一本
傲慢与偏见	alingjing	allstar50	2012-06-12	0	读过的第一本名著
傲慢与偏见	3224440	allstar50	2011-03-13	0	欧洲文学史
傲慢与偏见	TiffanyBrisset	allstar30	2011-10-27	0	当时看就不喜欢，可能是对心计的描写过于细腻，当时的同窗爱不释手。十年后，同窗把自己的未来安排妥靠，证明小说和人性是多么接近。
傲慢与偏见	colleensyu	allstar50	2012-10-10	0	初中要求写读后感，不想看四大名著什么的。。。就看起了国外名著
傲慢与偏见	1076478	none	2006-07-07	0	woman is woman
傲慢与偏见	wangyumeng	allstar50	2010-08-21	0	达西先生
傲慢与偏见	3899806	allstar30	2009-08-31	0	恩，说实话我都快忘了情节是啥，望天……我对爱情故事为嘛记性就这么差？
傲慢与偏见	kitzmillen	allstar50	2010-02-01	0	达西和伊丽莎白是绝配
傲慢与偏见	junoni	allstar50	2011-01-22	0	喜欢奥斯汀
傲慢与偏见	yiayida	allstar50	2008-01-28	0	现实与理想 冷静与激情 机智与幽默
傲慢与偏见	Berry0601	allstar40	2013-03-05	0	达西。。。
傲慢与偏见	36877605	allstar40	2010-04-25	0	人生中第一本爱情的小说 ！！~经典！！！！
傲慢与偏见	xibaolq	allstar50	2010-03-26	0	最爱了
傲慢与偏见	ignacio	allstar50	2009-11-06	0	为什么同一本书要出现那么多次
傲慢与偏见	v1vison	allstar50	2009-11-12	0	很好看很好看 僵硬的富家公子和乡村姑娘的故事  其实有点像新版的灰姑娘
傲慢与偏见	55953438	allstar50	2018-01-11	0	伊丽莎白这样的女子，温柔坚定,聪明豁达,即便是承受终身寂寞的代价亦从未妥协，她透彻的了解一切失望和瑕疵,却宽容的理解了它们。“理智”是奥斯丁最为赞赏的品格
傲慢与偏见	147353089	allstar10	2017-08-19	0	真的不喜欢简奥斯汀的言情小说
傲慢与偏见	susu	allstar40	2016-04-06	0	经典 看到1/2以后，速度看完了
傲慢与偏见	45854737	allstar50	2015-05-28	0	读过次数最多的小说，每一遍都是新的领悟。
傲慢与偏见	Alittleben	none	2014-05-28	0	贵族相亲会，一见钟情控VS费思量。看的哪一本译作忘记了。知觉很重要。原版排队。
傲慢与偏见	bvanty	allstar40	2015-05-14	0	骄傲多半不外乎我们对我们自己的估价，虚荣却牵涉到我们希望别人对我们的看法。
傲慢与偏见	shadow3q	allstar30	2014-10-28	0	说真的我觉得是外国版的偶像剧，好喜欢达西先生><
傲慢与偏见	3484392	allstar50	2015-09-20	0	言情鼻祖奥斯汀
傲慢与偏见	canmei	allstar40	2014-03-18	0	小时候没读完，被安利过很多次，近日总算看完了。唔，没有预想的好看→ →
傲慢与偏见	67771618	allstar50	2014-11-05	0	高中英文辅导班学到prejudice这个词时，Emma跟我说她目前最爱的一本书叫傲慢与偏见，让我也去看看。然后在我们楼前小书摊没有被拆时，买了这本。一看就爱不释手。高中，大学，翻来覆去，看过很多遍。超级喜欢女主的性格！尤其在那样一个年代，更加的难能可贵。
傲慢与偏见	sealong	allstar40	2013-07-24	0	看似白描，却力透纸背。翻译有中国传统小说的韵味。赞！
傲慢与偏见	naciki	none	2013-07-15	0	手受伤了，然后下午就都在读这本 "古代书"，还没看完。想起了哪个作者曾义愤填殷状告这个男欢女爱的时代，“小气时代”。他大致意思是，现在的人感情是要谈的，但两个人总是分寸计较，进进退退。而从前的男子为追求佳人则愿意一掷千金，挥霍无度。我点头，却又不能赞同。时间里总会浮现特例，后人也多唱诵特例，那种女人所祈望，男人无法给予的爱在文学里意淫一下就好了。感情从古至今，大体都是小气的，人心真是固执到了不起，千百年来不曾进化。不能委身的爱全是自恋。
傲慢与偏见	sbsbsbhehehe	none	2013-12-15	0	为何蛮多男人都喜欢吉英？漂亮得体优雅有智商但不会标准得有些无聊么。。。那个16岁的小妹估计约约炮蛮适合感觉随便给点甜头就能那啥。。。感觉还是能跟伊丽莎白这种姑娘在一起比较有意思吧。算了不YY。。反正都跟我没关系不过那几段叨逼叨的东西倒是蛮有趣
傲慢与偏见	wazhixiaojie	allstar50	2013-10-23	0	这版译本虽言语古旧，但颇有韵味。
傲慢与偏见	rukia03	allstar40	2013-09-06	0	啊哈哈，少女心得到了极大满足。达西真乃傲娇且缺少恋爱经验的好男人啊，我最爱他第一次求婚前后，后面不傲慢了就失去了些趣味了。全书最爱女主老爸，太萌了。
傲慢与偏见	52150243	allstar30	2012-12-09	0	刚好读过这个版本的，老妈拿回家的，还以为是盗版
傲慢与偏见	1123621	allstar20	2012-10-08	0	1.翻译腔太重；2.受不了奥斯汀的小家子气
傲慢与偏见	8136180	allstar40	2013-05-22	0	年轻人修成正果的美好爱情。羡慕ing....
傲慢与偏见	36231236	allstar40	2012-11-10	0	经典就是经典，无论是什么年龄段去看都有不同的感触。
傲慢与偏见	64485384	allstar40	2013-03-05	0	在现在这个年纪看这本书似乎稍晚了一些。脾气秉性已经定了性。想要模仿谁都来不及了。只好万分感谢自己应当不像莉迪亚那样漂亮无脑。不像玛丽以为男人顶喜欢博学的女人，不像他们的妈妈一味的聒噪肤浅。在现实生活中，夏洛特是聪明普通懂得知足的女人，为自己争取最稳妥的人生。简是男人趋之若鹜的女神，温柔善良，最可贵的是聪明的刚刚好。伊丽莎白像一根刺，不喜欢的人大概巴不得想把他拔掉，可有人就爱有事没事常挠挠，日日斗嘴时时争辩才让日子显得有情趣。况且，这根刺聪明异常，知道什么时候该弯腰。
傲慢与偏见	2004475	allstar30	2013-03-22	0	我一直觉得她就是英国版琼瑶感觉一般
傲慢与偏见	54588016	none	2012-04-21	0	已经不记得是什么版本了
傲慢与偏见	chenyiguo	allstar50	2012-05-29	0	这个译本，总让我想起《红楼梦》里的口吻，其中都是家长里短、鸡毛蒜皮，你爱我，我不爱你，我求婚，你不同意，你求婚，我同意，如此爱来婚去，却也让人愿意读下去，人物活灵活现，仿佛就在你身边，三言两语就完结一个人物，尤其是词语的妙用。
傲慢与偏见	51938915	allstar50	2012-08-11	0	谁能不爱达西先生
傲慢与偏见	pazo	allstar50	2012-08-28	0	简奥斯丁的文字是一股清风
傲慢与偏见	55488541	allstar30	2012-04-25	0	这是我读的第一本名著。哈哈
傲慢与偏见	chenfangchen755	allstar40	2012-07-04	0	比较讨女生欢心的书，但感觉有些过于偶像剧模式了
傲慢与偏见	greed27	allstar50	2012-04-28	0	总之结局是好的，不管之前有过怎样的偏见，怎么认为自命不凡，最终误会消除后还是皆大欢喜。达西和韦翰这两个人提醒大家，千万不要凭外表以及言谈举止来否定或是肯定一个人。不要听信小人谗言，不要先入为主，凡是多推敲一下。
傲慢与偏见	RafaelaLO	allstar50	2011-10-11	0	王科一先生的译本是王道啊...
傲慢与偏见	44886127	allstar50	2012-02-11	0	爱情可以穿越阶级！【也只是在小说里面罢了QAQ
傲慢与偏见	susimai	allstar40	2012-01-23	0	读的是老的不能再老，豆瓣上找不到的5块4的版本
傲慢与偏见	47704892	none	2011-12-10	0	这场爱情似乎在兜圈子，不知怎么就兜在了一起。开始谁也不承认自己在圈子里，后来也许是倦了，累了，承认自己进了圈子里，发现，好像，其实，也许不坏……
傲慢与偏见	amour1	none	2012-01-18	0	书读完了，把信翻译成文言文很见功力。一会儿看电影。
傲慢与偏见	58260787	allstar50	2012-02-04	0	我会爱着你 一直爱着你
傲慢与偏见	xiazhai	allstar50	2011-07-20	0	当所有傲慢与偏见都撇开，当所有的真相都大白，我想我是爱你的。
傲慢与偏见	immiu	allstar40	2011-07-23	0	伊丽莎白和达西。最完美。
傲慢与偏见	2847416	allstar50	2011-06-02	0	挚爱之中的最爱
傲慢与偏见	mogujunmomo	allstar50	2011-06-18	0	喜欢达西先生~~
傲慢与偏见	36988039	allstar40	2011-09-04	0	说实话不太记得情节了。。
